game_location,game_name,game_season,game_year,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_3_letter_code
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Great Britain,GBR
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Great Britain,GBR
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Sweden,SWE
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Sweden,SWE
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,olympic class monotype mixed,Open,GOLD,Athlete,France,FRA
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,olympic class monotype mixed,Open,SILVER,Athlete,Netherlands,NED
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,olympic class monotype mixed,Open,BRONZE,Athlete,Spain,ESP
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,8m mixed,Open,GOLD,GameTeam,USA,USA
United States,Los Angeles 1932,Summer,1932,Sailing,los-angeles-1932,8m mixed,Open,SILVER,GameTeam,Canada,CAN
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard men,Men,GOLD,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard men,Men,SILVER,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard men,Men,BRONZE,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform men,Men,GOLD,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform men,Men,SILVER,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform men,Men,BRONZE,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard women,Women,GOLD,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard women,Women,SILVER,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,3m springboard women,Women,BRONZE,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform women,Women,GOLD,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform women,Women,SILVER,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Diving,los-angeles-1932,10m platform women,Women,BRONZE,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Equestrian Eventing,los-angeles-1932,team mixed,Men,GOLD,GameTeam,USA,USA
United States,Los Angeles 1932,Summer,1932,Equestrian Eventing,los-angeles-1932,team mixed,Men,SILVER,GameTeam,Netherlands,NED
United States,Los Angeles 1932,Summer,1932,Equestrian Eventing,los-angeles-1932,individual mixed,Men,GOLD,Athlete,Netherlands,NED
United States,Los Angeles 1932,Summer,1932,Equestrian Eventing,los-angeles-1932,individual mixed,Men,SILVER,Athlete,USA,USA
United States,Los Angeles 1932,Summer,1932,Equestrian Eventing,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,Sweden,SWE
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,GOLD,Athlete,Sweden,SWE
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,SILVER,Athlete,Mexico,MEX
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,50m rifle prone 60 shots men,Men,BRONZE,Athlete,Hungary,HUN
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,Italy,ITA
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,Germany,GER
United States,Los Angeles 1932,Summer,1932,Shooting,los-angeles-1932,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,Italy,ITA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,1km time trial men,Men,GOLD,Athlete,Australia,AUS
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,1km time trial men,Men,SILVER,Athlete,Netherlands,NED
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,1km time trial men,Men,BRONZE,Athlete,France,FRA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,GOLD,GameTeam,Italy,ITA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,SILVER,GameTeam,France,FRA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain,GBR
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Sprint individual men,Men,GOLD,Athlete,Netherlands,NED
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Sprint individual men,Men,SILVER,Athlete,France,FRA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,Sprint individual men,Men,BRONZE,Athlete,Italy,ITA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,France,FRA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,France,FRA
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,SILVER,GameTeam,Great Britain,GBR
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,SILVER,GameTeam,Great Britain,GBR
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,BRONZE,GameTeam,Denmark,DEN
United States,Los Angeles 1932,Summer,1932,Cycling Track,los-angeles-1932,2000m tandem men,Men,BRONZE,GameTeam,Denmark,DEN
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,10000m men,Men,GOLD,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,10000m men,Men,SILVER,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,10000m men,Men,BRONZE,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,5000m men,Men,GOLD,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,5000m men,Men,SILVER,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,5000m men,Men,BRONZE,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,1500m men,Men,GOLD,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,1500m men,Men,SILVER,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,1500m men,Men,BRONZE,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,500m men,Men,GOLD,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,500m men,Men,SILVER,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Speed skating,lake-placid-1932,500m men,Men,BRONZE,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,50km men,Men,GOLD,Athlete,Finland,FIN
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,50km men,Men,SILVER,Athlete,Finland,FIN
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,50km men,Men,BRONZE,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,18km men,Men,GOLD,Athlete,Sweden,SWE
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,18km men,Men,SILVER,Athlete,Sweden,SWE
United States,Lake Placid 1932,Winter,1932,Cross Country Skiing,lake-placid-1932,18km men,Men,BRONZE,Athlete,Finland,FIN
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,GOLD,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,GOLD,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,Switzerland,SUI
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,Switzerland,SUI
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,BRONZE,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,two-man men,Men,BRONZE,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,four-man men,Men,GOLD,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,four-man men,Men,SILVER,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Bobsleigh,lake-placid-1932,four-man men,Men,BRONZE,GameTeam,Germany,GER
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,GOLD,GameTeam,France,FRA
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,GOLD,GameTeam,France,FRA
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,SILVER,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,SILVER,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary,HUN
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary,HUN
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual men,Men,GOLD,Athlete,Austria,AUT
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual men,Men,SILVER,Athlete,Sweden,SWE
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual men,Men,BRONZE,Athlete,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual women,Women,GOLD,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual women,Women,SILVER,Athlete,Austria,AUT
United States,Lake Placid 1932,Winter,1932,Figure skating,lake-placid-1932,Individual women,Women,BRONZE,Athlete,USA,USA
United States,Lake Placid 1932,Winter,1932,Nordic Combined,lake-placid-1932,Individual men,Men,GOLD,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Nordic Combined,lake-placid-1932,Individual men,Men,SILVER,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Nordic Combined,lake-placid-1932,Individual men,Men,BRONZE,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,GOLD,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,SILVER,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Ski Jumping,lake-placid-1932,Normal Hill Individual men,Men,BRONZE,Athlete,Norway,NOR
United States,Lake Placid 1932,Winter,1932,Ice Hockey,lake-placid-1932,ice hockey men,Men,GOLD,GameTeam,Canada,CAN
United States,Lake Placid 1932,Winter,1932,Ice Hockey,lake-placid-1932,ice hockey men,Men,SILVER,GameTeam,USA,USA
United States,Lake Placid 1932,Winter,1932,Ice Hockey,lake-placid-1932,ice hockey men,Men,BRONZE,GameTeam,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m men,Men,GOLD,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m men,Men,SILVER,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m men,Men,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,shot put men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,shot put men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,shot put men,Men,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,marathon men,Men,GOLD,Athlete,France,FRA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,marathon men,Men,SILVER,Athlete,Chile,CHI
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,marathon men,Men,BRONZE,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay men,Men,GOLD,GameTeam,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay men,Men,SILVER,GameTeam,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay men,Men,BRONZE,GameTeam,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,triple jump men,Men,GOLD,Athlete,Japan,JPN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,triple jump men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,triple jump men,Men,BRONZE,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay women,Women,GOLD,GameTeam,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay women,Women,SILVER,GameTeam,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x100m relay women,Women,BRONZE,GameTeam,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump men,Men,BRONZE,Athlete,France,FRA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,pole vault men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,pole vault men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,pole vault men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,10000m men,Men,GOLD,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,10000m men,Men,SILVER,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,10000m men,Men,BRONZE,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,long jump men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,long jump men,Men,SILVER,Athlete,Haiti,HAI
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,long jump men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,hammer throw men,Men,GOLD,Athlete,Ireland,IRL
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,hammer throw men,Men,SILVER,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,hammer throw men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,110m hurdles men,Men,GOLD,Athlete,South Africa,RSA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,110m hurdles men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,110m hurdles men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m hurdles men,Men,GOLD,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m hurdles men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m hurdles men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m men,Men,GOLD,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m men,Men,SILVER,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m men,Men,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw men,Men,SILVER,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m women,Women,GOLD,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m women,Women,SILVER,Athlete,Japan,JPN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,800m women,Women,BRONZE,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,5000m men,Men,GOLD,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,5000m men,Men,SILVER,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,5000m men,Men,BRONZE,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,1500m men,Men,GOLD,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,1500m men,Men,SILVER,Athlete,France,FRA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,1500m men,Men,BRONZE,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,javelin throw men,Men,GOLD,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,javelin throw men,Men,SILVER,Athlete,Hungary,HUN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,javelin throw men,Men,BRONZE,Athlete,Norway,NOR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,decathlon men,Men,GOLD,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,decathlon men,Men,SILVER,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,decathlon men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,200m men,Men,GOLD,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,200m men,Men,SILVER,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,200m men,Men,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump women,Women,GOLD,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump women,Women,SILVER,Athlete,Netherlands,NED
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,high jump women,Women,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x400m relay men,Men,GOLD,GameTeam,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x400m relay men,Men,SILVER,GameTeam,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,4x400m relay men,Men,BRONZE,GameTeam,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m men,Men,SILVER,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,400m men,Men,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m women,Women,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m women,Women,SILVER,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,100m women,Women,BRONZE,Athlete,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,3000m steeplechase men,Men,GOLD,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,3000m steeplechase men,Men,SILVER,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,3000m steeplechase men,Men,BRONZE,Athlete,Finland,FIN
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw women,Women,GOLD,Athlete,Poland,POL
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw women,Women,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Athletics,amsterdam-1928,discus throw women,Women,BRONZE,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,team mixed,Men,GOLD,GameTeam,Spain,ESP
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,team mixed,Men,SILVER,GameTeam,Poland,POL
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,team mixed,Men,BRONZE,GameTeam,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,individual mixed,Men,GOLD,Athlete,Czechoslovakia,TCH
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,individual mixed,Men,SILVER,Athlete,France,FRA
Netherlands,Amsterdam 1928,Summer,1928,Equestrian Jumping,amsterdam-1928,individual mixed,Men,BRONZE,Athlete,Switzerland,SUI
Netherlands,Amsterdam 1928,Summer,1928,Football,amsterdam-1928,football men,Men,GOLD,GameTeam,Uruguay,URU
Netherlands,Amsterdam 1928,Summer,1928,Football,amsterdam-1928,football men,Men,SILVER,GameTeam,Argentina,ARG
Netherlands,Amsterdam 1928,Summer,1928,Football,amsterdam-1928,football men,Men,BRONZE,GameTeam,Italy,ITA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x100m freestyle relay women,Women,GOLD,GameTeam,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x100m freestyle relay women,Women,SILVER,GameTeam,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x100m freestyle relay women,Women,BRONZE,GameTeam,South Africa,RSA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke women,Women,GOLD,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke women,Women,SILVER,Athlete,Netherlands,NED
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke women,Women,BRONZE,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x200m freestyle relay men,Men,GOLD,GameTeam,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x200m freestyle relay men,Men,SILVER,GameTeam,Japan,JPN
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,4x200m freestyle relay men,Men,BRONZE,GameTeam,Canada,CAN
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle men,Men,GOLD,Athlete,Argentina,ARG
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle men,Men,SILVER,Athlete,Australia,AUS
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle men,Men,BRONZE,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke women,Women,GOLD,Athlete,Netherlands,NED
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke women,Women,SILVER,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke women,Women,BRONZE,Athlete,Great Britain,GBR
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle women,Women,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle women,Women,SILVER,Athlete,Netherlands,NED
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,400m freestyle women,Women,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,1500m freestyle men,Men,GOLD,Athlete,Sweden,SWE
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,1500m freestyle men,Men,SILVER,Athlete,Australia,AUS
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,1500m freestyle men,Men,BRONZE,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke men,Men,GOLD,Athlete,Japan,JPN
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke men,Men,SILVER,Athlete,Germany,GER
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,200m breaststroke men,Men,BRONZE,Athlete,Philippines,PHI
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m freestyle men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m freestyle men,Men,SILVER,Athlete,Hungary,HUN
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m freestyle men,Men,BRONZE,Athlete,Japan,JPN
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke men,Men,GOLD,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke men,Men,SILVER,Athlete,USA,USA
Netherlands,Amsterdam 1928,Summer,1928,Swimming,amsterdam-1928,100m backstroke men,Men,BRONZE,Athlete,USA,USA
